FRONTEND_RETIRED.IDQ_1_BUBBLE,0x5301c6
BR_MISP_RETIRED.INDIRECT,0x5380c5
BR_MISP_RETIRED.NEAR_TAKEN,0x5320c5
BR_MISP_RETIRED.COND,0x5311c5
BR_MISP_RETIRED.COND_NTAKEN,0x5310c5
BR_MISP_RETIRED.INDIRECT_CALL,0x5302c5
BR_MISP_RETIRED.COND_TAKEN,0x5301c5
BR_MISP_RETIRED.ALL_BRANCHES,0x5300c5
BR_INST_RETIRED.INDIRECT,0x5380c4
BR_INST_RETIRED.FAR_BRANCH,0x5340c4
BR_INST_RETIRED.NEAR_TAKEN,0x5320c4
BR_INST_RETIRED.COND,0x5311c4
BR_INST_RETIRED.COND_NTAKEN,0x5310c4
BR_INST_RETIRED.NEAR_RETURN,0x5308c4
BR_INST_RETIRED.NEAR_CALL,0x5302c4
BR_INST_RETIRED.COND_TAKEN,0x5301c4
BR_INST_RETIRED.ALL_BRANCHES,0x5300c4
MACHINE_CLEARS.SMC,0x5304c3
MACHINE_CLEARS.MEMORY_ORDERING,0x5302c3
MACHINE_CLEARS.COUNT,0x15701c3
UOPS_RETIRED.SLOTS,0x5302c2
UOPS_RETIRED.TOTAL_CYCLES,0xad302c2
UOPS_RETIRED.STALL_CYCLES,0x1d302c2
ASSISTS.ANY,0x5307c1
ASSISTS.FP,0x5302c1
TLB_FLUSH.STLB_ANY,0x5320bd
TLB_FLUSH.DTLB_THREAD,0x5301bd
UOPS_EXECUTED.X87,0x5310b1
UOPS_EXECUTED.CORE_CYCLES_GE_4,0x45302b1
UOPS_EXECUTED.CORE_CYCLES_GE_3,0x35302b1
UOPS_EXECUTED.CORE_CYCLES_GE_2,0x25302b1
UOPS_EXECUTED.CORE_CYCLES_GE_1,0x15302b1
UOPS_EXECUTED.CORE,0x5302b1
UOPS_EXECUTED.CYCLES_GE_4,0x45301b1
UOPS_EXECUTED.CYCLES_GE_3,0x35301b1
UOPS_EXECUTED.CYCLES_GE_2,0x25301b1
UOPS_EXECUTED.CYCLES_GE_1,0x15301b1
UOPS_EXECUTED.STALL_CYCLES,0x1d301b1
UOPS_EXECUTED.THREAD,0x5301b1
OFFCORE_REQUESTS.ALL_REQUESTS,0x5380b0
OFFCORE_REQUESTS.L3_MISS_DEMAND_DATA_RD,0x5310b0
OFFCORE_REQUESTS.ALL_DATA_RD,0x5308b0
OFFCORE_REQUESTS.DEMAND_RFO,0x5304b0
OFFCORE_REQUESTS.DEMAND_DATA_RD,0x5301b0
OFFCORE_REQUESTS.DEMAND_CODE_RD,0x5302b0
DSB2MITE_SWITCHES.COUNT,0x15702ab
DSB2MITE_SWITCHES.PENALTY_CYCLES,0x5302ab
LSD.CYCLES_OK,0x55301a8
LSD.CYCLES_ACTIVE,0x15301a8
LSD.UOPS,0x5301a8
EXE_ACTIVITY.EXE_BOUND_0_PORTS,0x5380a6
EXE_ACTIVITY.BOUND_ON_STORES,0x25340a6
EXE_ACTIVITY.4_PORTS_UTIL,0x5310a6
EXE_ACTIVITY.3_PORTS_UTIL,0x5308a6
EXE_ACTIVITY.2_PORTS_UTIL,0x5304a6
EXE_ACTIVITY.1_PORTS_UTIL,0x5302a6
CYCLE_ACTIVITY.STALLS_MEM_ANY,0x145314a3
CYCLE_ACTIVITY.CYCLES_MEM_ANY,0x105310a3
CYCLE_ACTIVITY.STALLS_L1D_MISS,0xc530ca3
CYCLE_ACTIVITY.CYCLES_L1D_MISS,0x85308a3
CYCLE_ACTIVITY.STALLS_L3_MISS,0x65306a3
CYCLE_ACTIVITY.STALLS_L2_MISS,0x55305a3
CYCLE_ACTIVITY.STALLS_TOTAL,0x45304a3
CYCLE_ACTIVITY.CYCLES_L3_MISS,0x25302a3
CYCLE_ACTIVITY.CYCLES_L2_MISS,0x15301a3
RESOURCE_STALLS.SB,0x5308a2
RESOURCE_STALLS.SCOREBOARD,0x5302a2
UOPS_DISPATCHED.PORT_7_8,0x5380a1
UOPS_DISPATCHED.PORT_6,0x5340a1
UOPS_DISPATCHED.PORT_5,0x5320a1
UOPS_DISPATCHED.PORT_4_9,0x5310a1
UOPS_DISPATCHED.PORT_2_3,0x5304a1
UOPS_DISPATCHED.PORT_1,0x5302a1
UOPS_DISPATCHED.PORT_0,0x5301a1
UOPS_DISPATCHED_PORT.PORT_7_8,0x5380a1
UOPS_DISPATCHED_PORT.PORT_6,0x5340a1
UOPS_DISPATCHED_PORT.PORT_5,0x5320a1
UOPS_DISPATCHED_PORT.PORT_4_9,0x5310a1
UOPS_DISPATCHED_PORT.PORT_2_3,0x5304a1
UOPS_DISPATCHED_PORT.PORT_1,0x5302a1
UOPS_DISPATCHED_PORT.PORT_0,0x5301a1
IDQ_UOPS_NOT_DELIVERED.CYCLES_FE_WAS_OK,0x1d3019c
IDQ_UOPS_NOT_DELIVERED.CYCLES_0_UOPS_DELIV_CORE,0x553019c
IDQ_UOPS_NOT_DELIVERED.CORE,0x53019c
ILD_STALL.LCP,0x530187
ITLB_MISSES.STLB_HIT,0x532085
ITLB_MISSES.WALK_ACTIVE,0x1531085
ITLB_MISSES.WALK_PENDING,0x531085
ITLB_MISSES.WALK_COMPLETED,0x530e85
ITLB_MISSES.WALK_COMPLETED_2M_4M,0x530485
ITLB_MISSES.WALK_COMPLETED_4K,0x530285
ICACHE_64B.IFTAG_STALL,0x530483
ICACHE_64B.IFTAG_MISS,0x530283
ICACHE_64B.IFTAG_HIT,0x530183
ICACHE_16B.IFDATA_STALL,0x530480
IDQ.MS_CYCLES_ANY,0x1533079
IDQ.MS_UOPS,0x533079
IDQ.MS_SWITCHES,0x1573079
IDQ.DSB_CYCLES_ANY,0x1530879
IDQ.DSB_CYCLES_OK,0x5530879
IDQ.DSB_UOPS,0x530879
IDQ.MITE_CYCLES_ANY,0x1530479
IDQ.MITE_CYCLES_OK,0x5530479
IDQ.MITE_UOPS,0x530479
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,0x530160
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,0x530260
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_CODE_RD,0x1530260
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,0x1530460
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,0x530860
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,0x1530860
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD,0x531060
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD,0x1531060
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6,0x6531060
RS_EVENTS.EMPTY_END,0x1d7015e
RS_EVENTS.EMPTY_CYCLES,0x53015e
TX_EXEC.MISC3,0x53045d
TX_EXEC.MISC2,0x53025d
TX_MEM.ABORT_CAPACITY_READ,0x538054
TX_MEM.HLE_ELISION_BUFFER_FULL,0x534054
TX_MEM.ABORT_HLE_ELISION_BUFFER_UNSUPPORTED_ALIGNMENT,0x532054
TX_MEM.ABORT_HLE_ELISION_BUFFER_MISMATCH,0x531054
TX_MEM.ABORT_HLE_ELISION_BUFFER_NOT_EMPTY,0x530854
TX_MEM.ABORT_HLE_STORE_TO_ELIDED_LOCK,0x530454
TX_MEM.ABORT_CAPACITY_WRITE,0x530254
TX_MEM.ABORT_CONFLICT,0x530154
L1D.REPLACEMENT,0x530151
LOAD_HIT_PREFETCH.SWPF,0x53014c
LOAD_HIT_PRE.SWPF,0x53014c
DTLB_STORE_MISSES.STLB_HIT,0x532049
DTLB_STORE_MISSES.WALK_ACTIVE,0x1531049
DTLB_STORE_MISSES.WALK_PENDING,0x531049
DTLB_STORE_MISSES.WALK_COMPLETED,0x530e49
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,0x530449
DTLB_STORE_MISSES.WALK_COMPLETED_4K,0x530249
L1D_PEND_MISS.L2_STALL,0x530448
L1D_PEND_MISS.FB_FULL_PERIODS,0x1570248
L1D_PEND_MISS.FB_FULL,0x530248
L1D_PEND_MISS.PENDING_CYCLES,0x1530148
L1D_PEND_MISS.PENDING,0x530148
SW_PREFETCH_ACCESS.PREFETCHW,0x530832
SW_PREFETCH_ACCESS.T1_T2,0x530432
SW_PREFETCH_ACCESS.T0,0x530232
SW_PREFETCH_ACCESS.NTA,0x530132
SW_PREFETCH.PREFETCHW,0x530832
SW_PREFETCH.T1_T2,0x530432
SW_PREFETCH.T0,0x530232
SW_PREFETCH.NTA,0x530132
LONGEST_LAT_CACHE.MISS,0x53412e
LONGEST_LAT_CACHE.REFERENCES,0x534f2e
CORE_POWER.LVL2_TURBO_LICENSE,0x532028
CORE_POWER.LVL1_TURBO_LICENSE,0x531828
CORE_POWER.LVL0_TURBO_LICENSE,0x530728
L2_RQSTS.ALL_DEMAND_REFERENCES,0x53e724
L2_RQSTS.ALL_CODE_RD,0x53e424
L2_RQSTS.ALL_RFO,0x53e224
L2_RQSTS.ALL_DEMAND_DATA_RD,0x53e124
L2_RQSTS.SWPF_HIT,0x53c824
L2_RQSTS.CODE_RD_HIT,0x53c424
L2_RQSTS.RFO_HIT,0x53c224
L2_RQSTS.DEMAND_DATA_RD_HIT,0x53c124
L2_RQSTS.SWPF_MISS,0x532824
L2_RQSTS.ALL_DEMAND_MISS,0x532724
L2_RQSTS.CODE_RD_MISS,0x532424
L2_RQSTS.RFO_MISS,0x532224
L2_RQSTS.DEMAND_DATA_RD_MISS,0x532124
ARITH.DIVIDER_ACTIVE,0x1530914
UOPS_ISSUED.STALL_CYCLES,0x1d3010e
UOPS_ISSUED.VECTOR_WIDTH_MISMATCH,0x53020e
UOPS_ISSUED.ANY,0x53010e
INT_MISC.CLEAR_RESTEER_CYCLES,0x53800d
INT_MISC.UOP_DROPPING,0x53100d
INT_MISC.ALL_RECOVERY_CYCLES,0x153030d
INT_MISC.RECOVERY_CYCLES,0x53010d
INT_MISC.CLEARS_COUNT,0x157010d
DTLB_LOAD_MISSES.STLB_HIT,0x532008
DTLB_LOAD_MISSES.WALK_ACTIVE,0x1531008
DTLB_LOAD_MISSES.WALK_PENDING,0x531008
DTLB_LOAD_MISSES.WALK_COMPLETED,0x530e08
DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M,0x530408
DTLB_LOAD_MISSES.WALK_COMPLETED_4K,0x530208
LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,0x530107
LD_BLOCKS.NO_SR,0x530803
LD_BLOCKS.STORE_FORWARD,0x530203
TOPDOWN.BR_MISPREDICT_SLOTS,0x530800
TOPDOWN.BACKEND_BOUND_SLOTS,0x530200
TOPDOWN.SLOTS_P,0x5301a4
TOPDOWN.SLOTS,0x530400
CPU_CLK_UNHALTED.DISTRIBUTED,0x5302ec
CPU_CLK_UNHALTED.REF_DISTRIBUTED,0x53083c
CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,0x53023c
CPU_CLK_UNHALTED.REF_XCLK,0x53013c
CPU_CLK_UNHALTED.THREAD_P,0x53003c
CPU_CLK_UNHALTED.REF_TSC,0x530300
INST_RETIRED.STALL_CYCLES,0x1d301c0
INST_RETIRED.ANY_P,0x5300c0
INST_RETIRED.PREC_DIST,0x530100
INST_RETIRED.ANY,0x530100
INST_RETIRED.NOP,0x5302c0
UOPS_DECODED.DEC0,0x530156
MEM_LOAD_MISC_RETIRED.UC,0x5304c4
INST_DECODED.DECODERS,0x530155
OFFCORE_RESPONSE_0.WRITE_ESTIMATE_MEMORY,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_REMOTE_MEMORY,0x5301b7
OFFCORE_RESPONSE_0.HWPF_L2_ANY_RESPONSE,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_LOCAL_SOCKET_PMM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_LOCAL_SOCKET_DRAM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_L3_MISS_LOCAL_SOCKET,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_SNC_CACHE_HITM,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_CODE_RD_SNC_CACHE_HITM,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_RFO_SNC_CACHE_HITM,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_DATA_RD_SNC_CACHE_HITM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_SNC_CACHE_HIT_WITH_FWD,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_CODE_RD_SNC_CACHE_HIT_WITH_FWD,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_RFO_SNC_CACHE_HIT_WITH_FWD,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_DATA_RD_SNC_CACHE_HIT_WITH_FWD,0x5301b7
OFFCORE_RESPONSE_0.PREFETCHES_L3_HIT,0x5301b7
OFFCORE_RESPONSE_0.PREFETCHES_L3_MISS_LOCAL,0x5301b7
OFFCORE_RESPONSE_0.HWPF_L3_L3_MISS,0x5301b7
OFFCORE_RESPONSE_0.STREAMING_WR_L3_MISS,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_L3_MISS,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_RFO_L3_MISS,0x5301b7
OFFCORE_RESPONSE_0.ITOM_REMOTE,0x5301b7
OFFCORE_RESPONSE_0.HWPF_L3_REMOTE,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_REMOTE,0x5301b7
OFFCORE_RESPONSE_0.ITOM_L3_MISS_LOCAL,0x5301b7
OFFCORE_RESPONSE_0.HWPF_L3_L3_MISS_LOCAL,0x5301b7
OFFCORE_RESPONSE_0.STREAMING_WR_L3_MISS_LOCAL,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_L3_MISS_LOCAL,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_RFO_L3_MISS_LOCAL,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_L3_HIT,0x5301b7
OFFCORE_RESPONSE_0.HWPF_L3_L3_HIT,0x5301b7
OFFCORE_RESPONSE_0.STREAMING_WR_L3_HIT,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_ANY_RESPONSE,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_RFO_ANY_RESPONSE,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_SNC_DRAM,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_CODE_RD_SNC_DRAM,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_RFO_SNC_DRAM,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_DATA_RD_SNC_DRAM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_SNC_PMM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_LOCAL_PMM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_REMOTE_PMM,0x5301b7
