RETIRED_SSE_AVX_FLOPS.MAC_FLOPS,0x530803
RETIRED_SSE_AVX_FLOPS.ANY,0x530f03
RETIRED_SERIALIZING_OPS.X87_CTRL_RET,0x530105
RETIRED_SERIALIZING_OPS.X87_BOT_RET,0x530205
RETIRED_SERIALIZING_OPS.SSE_CTRL_RET,0x530405
RETIRED_SERIALIZING_OPS.SSE_BOT_RET,0x530805
FP_DISPATCH_FAULTS.X87_FILL_FAULT,0x53010e
FP_DISPATCH_FAULTS.XMM_FILL_FAULT,0x53020e
FP_DISPATCH_FAULTS.YMM_FILL_FAULT,0x53040e
FP_DISPATCH_FAULTS.YMM_SPILL_FAULT,0x53080e
FP_DISPATCH_FAULTS.ANY,0x530f0e
BAD_STATUS_2.STLI_OTHER,0x530224
RETIRED_LOCK_INSTRUCTIONS.BUS_LOCK,0x530125
RETIRED_CLFLUSH_INSTRUCTIONS,0x530026
RETIRED_CPUID_INSTRUCTIONS,0x530027
LS_DISPATCH.LD_ST_DISPATCH,0x530429
LS_DISPATCH.STORE_DISPATCH,0x530229
LS_DISPATCH.LD_DISPATCH,0x530129
SMI_RECEIVED,0x53002b
INTERRUPT_TAKEN,0x53002c
STORE_TO_LOAD_FORWARD,0x530035
STORE_COMMIT_CANCELS_2.WCB_FULL,0x530137
MAB_ALLOCATION_BY_TYPE.LS,0x533f41
MAB_ALLOCATION_BY_TYPE.HW_PF,0x534041
MAB_ALLOCATION_BY_TYPE.ALL,0x537f41
DEMAND_DATA_CACHE_FILLS_FROM_SYSTEM.LCL_L2,0x530143
DEMAND_DATA_CACHE_FILLS_FROM_SYSTEM.INT_CACHE,0x530243
DEMAND_DATA_CACHE_FILLS_FROM_SYSTEM.EXT_CACHE_LCL,0x530443
DEMAND_DATA_CACHE_FILLS_FROM_SYSTEM.MEM_IO_LCL,0x530843
DEMAND_DATA_CACHE_FILLS_FROM_SYSTEM.EXT_CACHE_RMT,0x531043
DEMAND_DATA_CACHE_FILLS_FROM_SYSTEM.MEM_IO_RMT,0x534043
ANY_DATA_CACHE_FILLS_FROM_SYSTEM.LCL_L2,0x530144
ANY_DATA_CACHE_FILLS_FROM_SYSTEM.INT_CACHE,0x530244
ANY_DATA_CACHE_FILLS_FROM_SYSTEM.EXT_CACHE_LCL,0x530444
ANY_DATA_CACHE_FILLS_FROM_SYSTEM.MEM_IO_LCL,0x530844
ANY_DATA_CACHE_FILLS_FROM_SYSTEM.EXT_CACHE_RMT,0x531044
ANY_DATA_CACHE_FILLS_FROM_SYSTEM.MEM_IO_RMT,0x534044
L1_DTLB_MISS.TLB_RELOAD_1G_L2_MISS,0x538045
L1_DTLB_MISS.TLB_RELOAD_2M_L2_MISS,0x534045
L1_DTLB_MISS.TLB_RELOAD_COALESCED_PAGE_MISS,0x532045
L1_DTLB_MISS.TLB_RELOAD_4K_L2_MISS,0x531045
L1_DTLB_MISS.TLB_RELOAD_1G_L2_HIT,0x530845
L1_DTLB_MISS.TLB_RELOAD_2M_L2_HIT,0x530445
L1_DTLB_MISS.TLB_RELOAD_COALESCED_PAGE_HIT,0x530245
L1_DTLB_MISS.TLB_RELOAD_4K_L2_HIT,0x530145
MISALIGNED_LOADS.MA4K,0x530247
MISALIGNED_LOADS.MA64,0x530147
PREFETCH_INSTRUCTIONS_DISPATCHED.PREFETCH_T0_T1_T2,0x53014b
PREFETCH_INSTRUCTIONS_DISPATCHED.PREFETCHW,0x53024b
PREFETCH_INSTRUCTIONS_DISPATCHED.PREFETCHNTA,0x53044b
PREFETCH_INSTRUCTIONS_DISPATCHED.ANY,0x53074b
INEFFECTIVE_SOFTWARE_PREFETCH.MAB_MCH_CNT,0x530252
INEFFECTIVE_SOFTWARE_PREFETCH.DATA_PIPE_SW_PF_DC_HIT,0x530152
SOFTWARE_PREFETCH_DATA_CACHE_FILLS.LCL_L2,0x530159
SOFTWARE_PREFETCH_DATA_CACHE_FILLS.INT_CACHE,0x530259
SOFTWARE_PREFETCH_DATA_CACHE_FILLS.EXT_CACHE_LCL,0x530459
SOFTWARE_PREFETCH_DATA_CACHE_FILLS.MEM_IO_LCL,0x530859
SOFTWARE_PREFETCH_DATA_CACHE_FILLS.EXT_CACHE_RMT,0x531059
SOFTWARE_PREFETCH_DATA_CACHE_FILLS.MEM_IO_RMT,0x534059
HARDWARE_PREFETCH_DATA_CACHE_FILLS.LCL_L2,0x53015a
HARDWARE_PREFETCH_DATA_CACHE_FILLS.INT_CACHE,0x53025a
HARDWARE_PREFETCH_DATA_CACHE_FILLS.EXT_CACHE_LCL,0x53045a
HARDWARE_PREFETCH_DATA_CACHE_FILLS.MEM_IO_LCL,0x53085a
HARDWARE_PREFETCH_DATA_CACHE_FILLS.EXT_CACHE_RMT,0x53105a
HARDWARE_PREFETCH_DATA_CACHE_FILLS.MEM_IO_RMT,0x53405a
ALLOC_MAB_COUNT,0x53005f
CYCLES_NOT_IN_HALT,0x530076
TLB_FLUSHES.ALL,0x53ff78
INSTRUCTION_CACHE_REFILLS_FROM_L2,0x530082
INSTRUCTION_CACHE_REFILLS_FROM_SYSTEM,0x530083
L1_ITLB_MISS_L2_ITLB_HIT,0x530084
L1_ITLB_MISS_L2_ITLB_MISS.COALESCED4K,0x530885
L1_ITLB_MISS_L2_ITLB_MISS.IF1G,0x530485
L1_ITLB_MISS_L2_ITLB_MISS.IF2M,0x530285
L1_ITLB_MISS_L2_ITLB_MISS.IF4K,0x530185
L2_BTB_CORRECTION,0x53008b
DYNAMIC_INDIRECT_PREDICTIONS,0x53008e
DECODER_OVERRIDE_BRANCH_PRED,0x530091
L1_ITLB_FETCH_HIT.IF1G,0x530494
L1_ITLB_FETCH_HIT.IF2M,0x530294
L1_ITLB_FETCH_HIT.IF4K,0x530194
IC_TAG_HIT_MISS.IC_HIT,0x10053078e
IC_TAG_HIT_MISS.IC_MISS,0x10053188e
IC_TAG_HIT_MISS.ALL_IC_ACCESS,0x100531f8e
OP_CACHE_HIT_MISS.OC_HIT,0x20053038f
OP_CACHE_HIT_MISS.OC_MISS,0x20053048f
OP_CACHE_HIT_MISS.ALL_OC_ACCESS,0x20053078f
OPS_SOURCE_DISPATCHED_FROM_DECODER.X86DECODER_DISPATCHED,0x5301aa
OPS_SOURCE_DISPATCHED_FROM_DECODER.OPCACHE_DISPATCHED,0x5302aa
OPS_TYPE_DISPATCHED_FROM_DECODER.FP_DISP_IBS_MODE,0x5304ab
OPS_TYPE_DISPATCHED_FROM_DECODER.INT_DISP_IBS_MODE,0x5308ab
OPS_TYPE_DISPATCHED_FROM_DECODER.FP_DISP_RETIRE_MODE,0x5384ab
OPS_TYPE_DISPATCHED_FROM_DECODER.INT_DISP_RETIRE_MODE,0x5388ab
DISPATCH_RESOURCE_STALL_CYCLES_1.INT_PHY_REG_FILE_RSRC_STALL,0x5301ae
DISPATCH_RESOURCE_STALL_CYCLES_1.LOAD_QUEUE_RSRC_STALL,0x5302ae
DISPATCH_RESOURCE_STALL_CYCLES_1.STORE_QUEUE_RSRC_STALL,0x5304ae
DISPATCH_RESOURCE_STALL_CYCLES_1.TAKEN_BRANCH_BUFFER_RSRC_STALL,0x5310ae
DISPATCH_RESOURCE_STALL_CYCLES_1.FP_REG_FILE_RSRC_STALL,0x5320ae
DISPATCH_RESOURCE_STALL_CYCLES_1.FP_SCHEDULER_RSRC_STALL,0x5340ae
DISPATCH_RESOURCE_STALL_CYCLES_1.FP_FLUSH_RECOVERY_STALL,0x5380ae
DISPATCH_RESOURCE_STALL_CYCLES_2.INT_SCHEDULER_0_TOKEN_STALL,0x5301af
DISPATCH_RESOURCE_STALL_CYCLES_2.INT_SCHEDULER_1_TOKEN_STALL,0x5302af
DISPATCH_RESOURCE_STALL_CYCLES_2.INT_SCHEDULER_2_TOKEN_STALL,0x5304af
DISPATCH_RESOURCE_STALL_CYCLES_2.INT_SCHEDULER_3_TOKEN_STALL,0x5308af
DISPATCH_RESOURCE_STALL_CYCLES_2.RETIRE_TOKEN_STALL,0x5320af
RETIRED_INSTRUCTIONS,0x5300c0
RETIRED_OPS,0x5300c1
RETIRED_BRANCH_INSTRUCTIONS,0x5300c2
RETIRED_BRANCH_INSTRUCTIONS_MISPREDICTED,0x5300c3
RETIRED_TAKEN_BRANCH_INSTRUCTIONS,0x5300c4
RETIRED_TAKEN_BRANCH_INSTRUCTIONS_MISPREDICTED,0x5300c5
RETIRED_FAR_CONTROL_TRANSFERS,0x5300c6
RETIRED_NEAR_RETURNS,0x5300c8
RETIRED_NEAR_RETURNS_MISPREDICTED,0x5300c9
RETIRED_INDIRECT_BRANCH_INSTRUCTIONS_MISPREDICTED,0x5300ca
RETIRED_MMX_FP_INSTRUCTIONS.SSE_INSTR,0x5304cb
RETIRED_MMX_FP_INSTRUCTIONS.MMX_INSTR,0x5302cb
RETIRED_MMX_FP_INSTRUCTIONS.X87_INSTR,0x5301cb
RETIRED_INDIRECT_BRANCH_INSTRUCTIONS,0x5300cc
RETIRED_CONDITIONAL_BRANCH_INSTRUCTIONS,0x5300d1
DIV_CYCLES_BUSY_COUNT,0x5300d3
DIV_OP_COUNT,0x5300d4
RETIRED_BRANCH_MISPREDICTED_DIRECTION_MISMATCH,0x1005300c7
TAGGED_IBS_OPS.IBS_COUNT_ROLLOVER,0x1005304cf
TAGGED_IBS_OPS.IBS_TAGGED_OPS_RET,0x1005302cf
TAGGED_IBS_OPS.IBS_TAGGED_OPS,0x1005301cf
RETIRED_FUSED_INSTRUCTIONS,0x1005300d0
REQUESTS_TO_L2_GROUP1.RD_BLK_L,0x538060
REQUESTS_TO_L2_GROUP1.RD_BLK_X,0x534060
REQUESTS_TO_L2_GROUP1.LS_RD_BLK_C_S,0x532060
REQUESTS_TO_L2_GROUP1.CACHEABLE_IC_READ,0x531060
REQUESTS_TO_L2_GROUP1.CHANGE_TO_X,0x530860
REQUESTS_TO_L2_GROUP1.PREFETCH_L2,0x530460
REQUESTS_TO_L2_GROUP1.L2_HW_PF,0x530260
CORE_TO_L2_CACHEABLE_REQUEST_ACCESS_STATUS.LS_RD_BLK_C_S,0x538064
CORE_TO_L2_CACHEABLE_REQUEST_ACCESS_STATUS.LS_RD_BLK_L_HIT_X,0x534064
CORE_TO_L2_CACHEABLE_REQUEST_ACCESS_STATUS.LS_RD_BLK_L_HIT_S,0x532064
CORE_TO_L2_CACHEABLE_REQUEST_ACCESS_STATUS.LS_RD_BLK_X,0x531064
CORE_TO_L2_CACHEABLE_REQUEST_ACCESS_STATUS.LS_RD_BLK_C,0x530864
CORE_TO_L2_CACHEABLE_REQUEST_ACCESS_STATUS.IC_FILL_HIT_X,0x530464
CORE_TO_L2_CACHEABLE_REQUEST_ACCESS_STATUS.IC_FILL_HIT_S,0x530264
CORE_TO_L2_CACHEABLE_REQUEST_ACCESS_STATUS.IC_FILL_MISS,0x530164
L2_PREFETCH_HIT_L2.L2_HW_PREFETCHER,0x531f70
L2_PREFETCH_HIT_L2.L1_HW_PREFETCHER,0x53e070
L2_PREFETCH_HIT_L3.L2_HW_PREFETCHER,0x531f71
L2_PREFETCH_HIT_L3.L1_HW_PREFETCHER,0x53e071
L2_PREFETCH_MISS_L3.L2_HW_PREFETCHER,0x531f72
L2_PREFETCH_MISS_L3.L1_HW_PREFETCHER,0x53e072
UOPS_QUEUE_EMPTY,0x5300a9
RAPL_ENERGY_PKG,0x2
UNC_L3_REQUESTS.ALL,0x53ff04
UNC_L3_MISS_LATENCY,0x530090
UNC_L3_MISSES.ALL,0x53ff9a
